5.53,2562.28,-43.07
5.54,2569.29,-43.03
5.55,2576.19,-42.07
5.56,2582.6,-44.18
5.57,2590.11,-42.34
5.58,2595.93,-42.33
5.59,2601.75,-42.1
5.6,2609.28,-42.12
5.61,2616.2,-42.37
5.62,2621.92,-41.86
5.63,2628.49,-41.52
5.64,2634.69,-41.7
5.65,2641.39,-41.73
5.66,2647.24,-41.42
5.67,2653.71,-41.34
5.68,2660.18,-41.31
5.69,2665.55,-41.29
5.7,2672.02,-41.49
5.71,2678.99,-42
5.72,2686.09,-41.62
5.73,2692.46,-41.05
5.74,2700.43,-40.65
5.75,2705.82,-40.85
5.76,2712.82,-40.72
5.77,2720.31,-40.62
5.78,2727.31,-40.53
5.79,2733.96,-40.25
5.8,2740.36,-40.1
5.81,2747.62,-40.1
5.82,2752.43,-40.64
5.83,2758.84,-40.44
5.84,2764.52,-39.95
5.85,2771.43,-39.97
5.86,2777.98,-40.78
5.87,2783.79,-40.32
5.88,2790.1,-40.12
5.89,2795.55,-40.62
5.9,2802.86,-40.08
5.91,2809.93,-39.74
5.92,2816.13,-39.87
5.93,2823.33,-39.4
5.94,2829.04,-39.32
5.95,2835.63,-39.25
5.96,2842.23,-39.11
5.97,2848.7,-39.02
5.98,2857.17,-39.25
5.99,2862.03,-38.95
6,2868.27,-39.01
6.01,2874.51,-38.87
6.02,2881.26,-39.07
6.03,2886.76,-38.85
6.04,2892.89,-39.03
6.05,2899.77,-38.59
6.06,2905.66,-38.9
6.07,2911.42,-38.51
6.08,2917.82,-38.43
6.09,2923.84,-38.58
6.1,2930.75,-38.5
6.11,2936.65,-38.2
6.12,2941.56,-38.08
6.13,2949.11,-38.1
6.14,2954.77,-38.36
6.15,2960.94,-38.02
6.16,2968,-37.97
6.17,2975.45,-38.23
6.18,2982.39,-37.88
6.19,2988.71,-37.78
6.2,2994.27,-37.63
6.21,3000.34,-37.69
6.22,3007.05,-37.47
6.23,3013.77,-37.38
6.24,3020.74,-37.38
6.25,3027.08,-37.69
6.26,3032.92,-37.18
6.27,3038.77,-37.05
6.28,3045.88,-37
6.29,3051.48,-37.54
6.3,3056.57,-37.2
6.31,3063.57,-37.23
6.32,3069.56,-36.93
6.33,3075.94,-36.93
6.34,3081.55,-36.81
6.35,3088.32,-36.81
6.36,3093.94,-36.59
6.37,3099.7,-36.64
6.38,3105.58,-36.31
6.39,3113.01,-36.47
6.4,3119.41,-36.75
6.41,3125.95,-36.2
6.42,3132.24,-36.17
6.43,3138.27,-36.32
6.44,3144.69,-36.25
6.45,3152.02,-36.04
6.46,3158.32,-36.13
6.47,3163.47,-35.81
6.48,3169.53,-36.33
6.49,3176.23,-35.58
6.5,3182.55,-35.67
6.51,3188.35,-35.59
6.52,3194.29,-35.8
6.53,3200.76,-35.55
6.54,3207.35,-35.37
6.55,3212.79,-35.62
6.56,3218.22,-35.49
6.57,3224.57,-35.35
6.58,3230.79,-35.16
6.59,3237.67,-35.09
6.6,3242.86,-35.15
6.61,3249.23,-35.56
6.62,3255.99,-35.06
6.63,3262.75,-34.96
6.64,3267.05,-34.94
6.65,3274.47,-34.99
6.66,3280.07,-34.81
6.67,3287.51,-34.74
6.68,3292.99,-34.94
6.69,3298.6,-34.78
6.7,3304.74,-34.81
6.71,3310.5,-34.66
6.72,3316.51,-34.3
6.73,3322.41,-34.27
6.74,3328.56,-34.27
6.75,3334.59,-34.16
6.76,3340.36,-34.07
6.77,3345.75,-34.21
6.78,3352.97,-33.99
6.79,3358.62,-33.87
6.8,3366.38,-33.91
6.81,3370.85,-33.75
6.82,3377.83,-33.78
6.83,3383.63,-33.72
6.84,3389.83,-33.57
6.85,3395.77,-33.88
6.86,3401.05,-33.71
6.87,3408.31,-33.49
6.88,3413.6,-33.51
6.89,3419.82,-33.26
6.9,3426.17,-33.27
6.91,3431.87,-33.38
6.92,3438.36,-33.1
6.93,3444.2,-33.1
6.94,3449.77,-33.07
6.95,3456.15,-33.07
6.96,3461.46,-32.91
6.97,3468.64,-33.32
6.98,3473.56,-32.93
6.99,3480.75,-33.06
7,3485.68,-32.96
7.01,3491.02,-32.85
7.02,3497.28,-33.02
7.03,3504.36,-32.73
7.04,3509.3,-32.52
7.05,3515.85,-32.49
7.06,3522,-32.44
7.07,3527.22,-32.39
7.08,3533.38,-32.26
7.09,3538.87,-32.55
7.1,3545.04,-32.25
7.11,3551.08,-32.24
7.12,3556.58,-32.11
7.13,3563.03,-32.19
7.14,3568.81,-31.9
7.15,3574.46,-32.26
7.16,3580.51,-31.82
7.17,3587.11,-32.12
7.18,3592.77,-31.75
7.19,3598.17,-31.67
7.2,3604.1,-31.69
7.21,3609.77,-31.61
7.22,3616.66,-31.78
7.23,3623.42,-31.51
7.24,3627.35,-31.34
7.25,3634.93,-31.49
7.26,3639.8,-31.55
7.27,3645.5,-31.37
7.28,3652.01,-31.44
7.29,3656.62,-31.29
7.3,3663.14,-31.12
7.31,3668.44,-31.06
7.32,3675.1,-31.08
7.33,3680.54,-31.24
7.34,3686.94,-31.11
7.35,3692.66,-30.76
7.36,3698.66,-30.75
7.37,3705.61,-30.81
7.38,3711.48,-30.81
7.39,3717.08,-30.74
7.4,3722.69,-30.64
7.41,3727.88,-30.65
7.42,3732.94,-30.46
7.43,3738.97,-30.42
7.44,3745.13,-30.46
7.45,3750.89,-30.38
7.46,3756.51,-30.43
7.47,3762.28,-30.49
7.48,3768.46,-30.2
7.49,3772.72,-30.19
7.5,3779.32,-30.2
7.51,3784.41,-30.04
7.52,3790.6,-30.05
7.53,3796.94,-29.97
7.54,3802.45,-29.95
7.55,3808.94,-29.72
7.56,3814.04,-29.82
7.57,3820.53,-29.77
7.58,3825.65,-29.64
7.59,3832.84,-29.53
7.6,3839.07,-29.61
7.61,3843.5,-29.78
7.62,3848.21,-29.57
7.63,3854.17,-29.96
7.64,3860.41,-29.77
7.65,3866.1,-29.51
7.66,3871.52,-29.34
7.67,3877.91,-29.19
7.68,3883.19,-29.24
7.69,3888.9,-29.16
7.7,3894.6,-29.02
7.71,3900.6,-29.09
7.72,3906.17,-28.97
7.73,3912.59,-29.1
7.74,3917.75,-29.04
7.75,3924.18,-28.99
7.76,3930.75,-28.72
7.77,3935.5,-28.9
7.78,3941.1,-28.88
7.79,3946.56,-28.88
7.8,3953.14,-29.13
7.81,3958.75,-28.7
7.82,3964.64,-28.61
7.83,3970.12,-28.5
7.84,3976.16,-28.59
7.85,3981.36,-28.82
7.86,3986.42,-28.38
7.87,3993.74,-28.26
7.88,3997.54,-28.22
7.89,4003.74,-28.27
7.9,4009.52,-28.16
7.91,4014.31,-28.27
7.92,4020.66,-28.19
7.93,4026.74,-28.19
7.94,4032.39,-28.07
7.95,4038.47,-27.97
7.96,4044.84,-27.9
7.97,4049.37,-28.02
7.98,4055.32,-27.72
7.99,4061.42,-27.72
8,4066.67,-27.74
8.01,4072.77,-27.73
8.02,4078.73,-27.91
8.03,4083.85,-27.71
8.04,4088.83,-27.51
8.05,4095.51,-27.61
8.06,4100.5,-27.5
8.07,4105.06,-27.59
8.08,4111.19,-27.42
8.09,4117.75,-27.36
8.1,4123.31,-27.34
8.11,4129.03,-27.32
8.12,4134.6,-27.31
8.13,4139.6,-27.46
8.14,4145.33,-27.19
8.15,4150.48,-27.06
8.16,4156.78,-27.1
8.17,4161.51,-27.07
8.18,4167.25,-27
8.19,4173.13,-26.89
8.2,4178.45,-26.83
8.21,4184.62,-26.8
8.22,4189.51,-26.7
8.23,4195.84,-26.78
8.24,4200.3,-26.71
8.25,4205.78,-26.79
8.26,4211.69,-26.6
8.27,4216.59,-26.67
8.28,4222.07,-26.69
8.29,4227.85,-26.66
8.3,4232.61,-26.65
8.31,4239.84,-26.47
8.32,4245.05,-26.32
8.33,4250.98,-26.29
8.34,4256.92,-26.32
8.35,4261.7,-26.27
8.36,4267.35,-26.2
8.37,4272.87,-26.09
8.38,4278.96,-26.1
8.39,4284.48,-26.07
8.4,4290.15,-26
8.41,4295.24,-26.01
8.42,4300.92,-25.97
8.43,4305.58,-25.88
8.44,4310.97,-26.02
8.45,4316.22,-25.85
8.46,4320.59,-25.89
8.47,4326.43,-25.85
8.48,4330.81,-25.78
8.49,4336.36,-25.88
8.5,4342.35,-25.67
8.51,4347.77,-25.54
8.52,4353.04,-25.63
8.53,4356.99,-25.57
8.54,4363.44,-25.48
8.55,4369.3,-25.52
8.56,4375.9,-25.46
8.57,4381.92,-25.37
8.58,4387.51,-25.34
8.59,4392.65,-25.3
8.6,4398.83,-25.32
8.61,4404.57,-25.24
8.62,4410.31,-25.27
8.63,4415.47,-25.12
8.64,4420.63,-25.02
8.65,4424.91,-25.06
8.66,4430.37,-25.08
8.67,4435.1,-24.9
8.68,4441.16,-24.92
8.69,4446.63,-25.09
8.7,4450.92,-24.86
8.71,4456.69,-24.78
8.72,4461.73,-24.8
8.73,4467.8,-24.78
8.74,4472.85,-24.69
8.75,4478.93,-24.78
8.76,4483.53,-24.68
8.77,4490.07,-24.71
8.78,4494.53,-24.69
8.79,4500.33,-24.52
8.8,4506.28,-24.5
8.81,4512.39,-24.41
8.82,4516.56,-24.54
8.83,4522.23,-24.35
8.84,4527.6,-24.25
8.85,4533.57,-24.31
8.86,4538.65,-24.21
8.87,4543.58,-24.2
8.88,4548.97,-24.16
8.89,4553.75,-24.1
8.9,4560.19,-24.08
8.91,4565.59,-24.04
8.92,4571.88,-24.02
8.93,4576.83,-23.97
8.94,4582.24,-23.91
8.95,4588.24,-23.82
8.96,4593.5,-23.86
8.97,4597.56,-23.89
8.98,4602.68,-23.78
8.99,4607.79,-23.73
9,4614.42,-23.7
9.01,4619.24,-23.58
9.02,4624.98,-23.55
9.03,4631.16,-23.56
9.04,4635.24,-23.47
