1785.04,-48.08
1791.93,-48.99
1798.67,-49.85
1805.26,-50.67
1811.73,-51.38
1818.06,-52.07
1824.33,-52.66
1830.55,-53.24
1836.9,-53.8
1843.41,-54.32
1850.12,-54.83
1857.08,-55.33
1864.17,-55.75
1871.47,-56.17
1878.83,-56.53
1886.43,-56.96
1894.2,-57.3
1902.17,-57.61
1910.29,-57.9
1918.68,-58.19
1927.35,-58.44
1936.25,-58.64
1945.36,-58.99
1954.68,-59.16
1964.26,-59.32
1973.96,-59.5
1983.69,-59.66
1993.45,-59.81
2003.14,-59.92
2012.76,-60.08
2022.41,-60.21
2032.02,-60.29
2041.5,-60.36
2050.83,-60.46
2059.94,-60.51
2068.98,-60.63
2077.85,-60.78
2086.65,-60.79
2095.38,-60.81
2104.12,-60.83
2112.75,-60.87
2121.34,-60.92
2129.88,-60.94
2138.34,-60.94
2146.81,-60.99
2155.2,-61.12
2163.47,-61.19
2171.7,-61.29
2179.77,-61.38
2187.82,-61.47
2195.87,-61.47
2203.9,-61.45
2211.85,-61.44
2219.79,-61.39
2227.72,-61.44
2235.55,-61.42
2243.31,-61.36
2250.98,-61.32
2258.58,-61.3
2266.05,-61.19
2273.42,-60.99
2280.73,-60.7
2287.93,-60.21
2295.05,-59.19
2302.07,-57.89
2308.82,-56.32
2314.8,-54.19
2319.69,-51.56
2323.27,-51.04
2325.52,-50.98
2326.56,-50.93
2327.06,-50.85
2328.29,-50.72
2330.9,-50.62
2334.03,-50.53
2337.61,-50.43
2341.5,-50.31
2345.71,-50.19
2350.07,-50.07
2354.41,-49.9
2358.17,-49.77
2360.55,-49.7
2360.39,-49.53
2358.13,-49.39
2354.72,-49.25
2350.69,-49.11
2346.37,-49
2342.08,-48.87
2338.01,-48.73
2334.22,-48.59
2330.85,-48.44
2327.93,-48.32
2325.48,-48.18
2323.67,-48.07
2322.37,-47.96
2321.5,-47.81
2321.07,-47.73
2320.97,-47.63
2321.2,-47.51
2321.65,-47.38
2322.35,-47.27
2323.24,-47.23
2324.37,-47.15
2325.69,-47.07
2327.2,-47.03
2329.01,-46.91
2331.09,-46.84
2333.4,-46.73
2336,-46.62
2338.96,-46.51
2342.25,-46.39
2345.86,-46.3
2349.72,-46.17
2353.88,-46.04
2358.26,-45.95
2362.81,-45.84
2367.48,-45.72
2372.33,-45.65
2377.26,-45.56
2382.27,-45.5
2387.26,-45.38
2392.31,-45.3
2397.34,-45.24
2402.5,-45.14
2407.6,-45.04
2412.76,-44.94
2417.97,-44.82
2423.3,-44.72
2428.71,-44.64
2434.24,-44.54
2439.86,-44.43
2445.59,-44.33
2451.42,-44.25
2457.35,-44.17
2463.31,-44.07
2469.31,-44.01
2475.36,-43.95
2481.47,-43.83
2487.6,-43.86
2493.81,-43.76
2499.99,-43.68
2506.16,-43.58
2512.4,-43.49
2518.69,-43.42
2524.95,-43.33
2531.22,-43.22
2537.49,-43.13
2543.78,-43.04
2550.05,-42.94
2556.33,-42.85
2562.62,-42.75
2568.85,-42.67
2575.1,-42.59
2581.4,-42.56
2587.74,-42.5
2594.08,-42.41
2600.52,-42.31
2606.9,-42.22
2613.32,-42.13
2619.8,-42.04
2626.31,-41.95
2632.83,-41.84
2639.35,-41.74
2645.91,-41.64
2652.36,-41.58
2658.81,-41.51
2665.21,-41.41
2671.65,-41.33
2678.09,-41.29
2684.49,-41.23
2690.89,-41.17
2697.23,-41.13
2703.63,-41.07
2710.07,-40.99
2716.49,-40.92
2722.96,-40.83
2729.39,-40.74
2735.83,-40.65
2742.27,-40.55
2748.72,-40.46
2755.29,-40.39
2761.75,-40.3
2768.21,-40.22
2774.65,-40.14
2781.11,-40.08
2787.51,-40
2793.89,-39.94
2800.3,-39.86
2806.69,-39.8
2813.03,-39.72
2819.38,-39.65
2825.71,-39.58
2832.07,-39.52
2838.4,-39.44
2844.65,-39.35
2850.98,-39.28
2857.27,-39.22
2863.55,-39.15
2869.88,-39.08
2876.27,-39.03
2882.7,-38.96
2889.12,-38.89
2895.49,-38.81
2901.84,-38.74
2908.22,-38.67
2914.61,-38.59
2921.04,-38.51
2927.46,-38.46
2933.85,-38.39
2940.21,-38.31
2946.61,-38.23
2952.96,-38.18
2959.24,-38.13
2965.56,-38.07
2971.86,-38
2978.16,-37.94
2984.43,-37.87
2990.72,-37.8
2996.97,-37.73
3003.2,-37.66
3009.4,-37.58
3015.67,-37.52
3021.96,-37.47
3028.26,-37.39
3034.56,-37.32
3040.84,-37.26
3047.13,-37.2
3053.48,-37.13
3059.83,-37.07
3066.11,-36.99
3072.38,-36.95
3078.67,-36.87
3084.96,-36.79
3091.22,-36.72
3097.47,-36.67
3103.73,-36.6
3110,-36.52
3116.23,-36.47
3122.41,-36.41
3128.6,-36.35
3134.79,-36.27
3141.02,-36.2
3147.19,-36.14
3153.37,-36.1
3159.59,-36.04
3165.84,-35.97
3171.97,-35.91
3178.18,-35.86
3184.35,-35.79
3190.6,-35.73
3196.8,-35.68
3202.97,-35.63
3209.13,-35.58
3215.27,-35.52
3221.41,-35.45
3227.52,-35.38
3233.64,-35.31
3239.76,-35.24
3245.85,-35.17
3251.91,-35.11
3258.03,-35.04
3264.12,-34.97
3270.32,-34.91
3276.41,-34.84
3282.55,-34.77
3288.67,-34.71
3294.8,-34.64
3300.92,-34.59
3306.98,-34.54
3313.12,-34.48
3319.21,-34.42
3325.3,-34.35
3331.41,-34.28
3337.5,-34.23
3343.61,-34.16
3349.7,-34.1
3355.76,-34.03
3361.84,-33.98
3367.88,-33.91
3373.98,-33.87
3380.02,-33.82
3386.12,-33.77
3392.15,-33.72
3398.14,-33.67
3404.14,-33.63
3410.21,-33.58
3416.22,-33.51
3422.25,-33.45
3428.29,-33.39
3434.29,-33.33
3440.29,-33.26
3446.26,-33.22
3452.25,-33.16
3458.23,-33.11
3464.19,-33.05
3470.18,-32.99
3476.15,-32.93
3482.11,-32.89
3488.07,-32.82
3494.07,-32.78
3500.05,-32.72
3505.99,-32.65
3511.93,-32.6
3517.86,-32.54
3523.85,-32.49
3529.88,-32.43
3535.78,-32.36
3541.79,-32.31
3547.73,-32.27
3553.65,-32.21
3559.61,-32.16
3565.48,-32.11
3571.4,-32.05
3577.28,-31.99
3583.2,-31.94
3589.1,-31.89
3595.03,-31.85
3600.94,-31.78
3606.86,-31.72
3612.84,-31.66
3618.82,-31.61
3624.77,-31.56
3630.7,-31.5
3636.59,-31.45
3642.43,-31.39
3648.27,-31.33
3654.14,-31.28
3660,-31.23
3665.85,-31.18
3671.69,-31.14
3677.55,-31.08
3683.32,-31.02
3689.13,-30.97
3694.9,-30.92
3700.7,-30.87
3706.53,-30.81
3712.34,-30.76
3718.19,-30.7
3724,-30.64
3729.85,-30.59
3735.65,-30.53
3741.54,-30.47
3747.45,-30.42
3753.27,-30.38
3759.02,-30.33
3764.78,-30.31
3770.57,-30.28
3776.36,-30.23
3782.13,-30.18
3787.93,-30.12
3793.7,-30.06
3799.47,-30.01
3805.23,-29.95
3811.01,-29.9
3816.77,-29.84
3822.57,-29.8
3828.34,-29.75
3834.15,-29.7
3840,-29.64
3845.78,-29.6
3851.56,-29.56
3857.31,-29.51
3863.12,-29.49
3868.91,-29.44
3874.71,-29.39
3880.49,-29.34
3886.28,-29.29
3892.04,-29.26
3897.76,-29.21
3903.58,-29.15
3909.27,-29.1
3914.99,-29.05
3920.72,-28.99
3926.39,-28.95
3932.1,-28.9
3937.83,-28.86
3943.56,-28.81
3949.31,-28.76
3955.1,-28.71
3960.81,-28.67
3966.53,-28.61
3972.28,-28.56
3978,-28.51
3983.74,-28.46
3989.49,-28.43
3995.21,-28.38
4000.88,-28.33
4006.61,-28.29
4012.3,-28.24
4017.92,-28.2
4023.57,-28.15
4029.27,-28.1
4034.97,-28.06
4040.67,-28.01
4046.36,-27.97
4052.01,-27.94
4057.66,-27.89
4063.28,-27.84
4068.95,-27.8
4074.55,-27.75
4080.17,-27.71
4085.8,-27.66
4091.41,-27.61
4097.06,-27.56
4102.66,-27.51
4108.3,-27.46
4113.88,-27.42
4119.44,-27.38
4125.03,-27.33
4130.58,-27.29
4136.12,-27.26
4141.68,-27.22
4147.19,-27.19
4152.8,-27.14
4158.39,-27.09
4164,-27.04
4169.63,-27
4175.2,-26.96
4180.79,-26.91
4186.36,-26.86
4191.97,-26.81
4197.58,-26.77
4203.18,-26.72
4208.76,-26.68
4214.34,-26.64
4219.87,-26.59
4225.39,-26.56
4230.89,-26.51
4236.33,-26.48
4241.78,-26.44
4247.18,-26.4
4252.58,-26.37
4258.02,-26.32
4263.45,-26.28
4268.88,-26.24
4274.22,-26.2
4279.62,-26.15
4285.06,-26.12
4290.56,-26.08
4296.09,-26.03
4301.63,-25.99
4307.14,-25.95
4312.7,-25.91
4318.26,-25.87
4323.84,-25.83
4329.39,-25.79
4334.92,-25.74
4340.37,-25.7
4345.82,-25.66
4351.23,-25.62
4356.68,-25.58
4362.13,-25.55
4367.51,-25.51
4372.91,-25.46
4378.29,-25.42
4383.71,-25.38
4389.11,-25.34
4394.55,-25.31
4399.94,-25.27
4405.4,-25.23
4410.8,-25.2
4416.22,-25.16
4421.68,-25.12
4427.17,-25.08
4432.59,-25.04
4438.02,-25
4443.45,-24.96
4448.91,-24.92
4454.34,-24.88
4459.75,-24.83
4465.15,-24.79
4470.52,-24.75
4475.95,-24.71
4481.38,-24.67
4486.86,-24.63
4492.31,-24.59
4497.76,-24.55
4503.24,-24.51
4508.71,-24.47
4514.09,-24.43
4519.46,-24.39
4524.81,-24.35
4530.24,-24.31
4535.63,-24.27
4541.04,-24.22
4546.5,-24.18
4551.88,-24.14
4557.27,-24.1
4562.65,-24.06
4568.08,-24.02
4573.48,-23.98
4578.88,-23.94
4584.28,-23.91
4589.62,-23.87
4595.02,-23.84
4600.39,-23.8
4605.73,-23.76
4611.01,-23.73
4616.33,-23.69
4621.72,-23.66
4627.08,-23.62
4632.39,-23.58
4637.78,-23.54
4643.15,-23.5
4648.51,-23.46
4653.82,-23.42
4659.19,-23.38
4664.48,-23.35
4669.86,-23.31
4675.2,-23.28
4680.51,-23.24
4685.79,-23.2
4691.12,-23.17
4696.44,-23.13
4701.75,-23.09
4707.04,-23.06
4712.28,-23.02
4717.58,-22.99
4722.84,-22.96
4728.13,-22.92
4733.35,-22.89
4738.64,-22.85
4743.89,-22.82
4749.14,-22.78
4754.4,-22.75
4759.7,-22.71
4764.97,-22.67
4770.3,-22.64
4775.52,-22.6
4780.8,-22.57
4786.12,-22.53
4791.35,-22.51
4796.65,-22.49
4801.93,-22.46
4807.25,-22.44
4812.52,-22.4
4817.8,-22.37
4823.07,-22.35
4828.33,-22.31
4833.52,-22.28
4838.72,-22.24
4843.82,-22.21
4848.94,-22.17
4854.02,-22.14
4859.14,-22.11
4864.21,-22.09
4869.36,-22.06
4874.52,-22.02
4879.68,-21.99
4884.86,-21.96
4890.13,-21.93
4895.38,-21.9
4900.52,-21.87
4905.71,-21.84
4910.83,-21.81
4916,-21.78
4921.15,-21.76
4926.32,-21.73
4931.48,-21.7
4936.6,-21.67
4941.74,-21.63
4946.87,-21.6
4951.96,-21.57
4957.15,-21.54
4962.32,-21.51
4967.48,-21.47
4972.7,-21.44
4977.87,-21.41
4983.04,-21.37
4988.26,-21.34
4993.35,-21.31
4998.46,-21.27
5003.47,-21.24
5008.45,-21.21
5013.48,-21.18
5018.53,-21.16
5023.58,-21.14
5028.63,-21.12
5033.69,-21.08
5038.75,-21.04
5043.75,-21.01
5048.77,-20.97
5053.75,-20.94
5058.7,-20.91
5063.68,-20.88
5068.67,-20.84
5073.65,-20.81
5078.55,-20.77
5083.45,-20.74
5088.36,-20.71
5093.33,-20.67
5098.3,-20.63
5103.29,-20.6
5108.31,-20.57
5113.3,-20.54
5118.26,-20.51
5123.2,-20.48
5128.18,-20.45
5133.21,-20.42
5138.15,-20.38
5143.18,-20.34
5148.14,-20.31
5153.09,-20.28
5158.06,-20.24
5163.03,-20.21
5168.01,-20.18
5173.04,-20.15
5178.04,-20.12
5183.03,-20.09
5188.07,-20.05
5193.1,-20.02
5198.13,-19.99
5203.09,-19.96
5208.04,-19.93
5213.02,-19.9
5218.06,-19.87
5223.11,-19.85
5228.09,-19.81
5233.07,-19.78
5238.03,-19.75
5243.06,-19.72
5248.02,-19.7
5253.01,-19.67
5258.03,-19.64
5263.07,-19.61
5268.01,-19.58
5272.97,-19.55
5278,-19.51
5282.98,-19.49
5287.95,-19.45
5292.9,-19.42
5297.88,-19.39
5302.92,-19.36
5307.89,-19.34
5312.93,-19.32
5317.89,-19.29
5322.87,-19.26
5327.88,-19.23
5332.88,-19.2
5337.8,-19.18
5342.74,-19.15
5347.71,-19.12
5352.68,-19.09
5357.68,-19.06
5362.64,-19.04
5367.64,-19.01
5372.61,-18.99
5377.59,-18.96
5382.52,-18.93
5387.47,-18.91
5392.43,-18.88
5397.4,-18.85
5402.32,-18.82
5407.21,-18.8
5412.16,-18.77
5417.09,-18.75
5421.97,-18.72
5426.93,-18.7
5431.78,-18.67
5436.65,-18.65
5441.59,-18.62
5446.48,-18.59
5451.36,-18.56
5456.26,-18.53
5461.14,-18.51
5466.1,-18.49
5470.97,-18.46
5475.82,-18.43
5480.66,-18.4
5485.62,-18.38
5490.51,-18.35
5495.44,-18.32
5500.33,-18.29
5505.22,-18.26
5510.11,-18.23
5514.99,-18.21
5519.92,-18.2
5524.84,-18.16
5529.67,-18.14
5534.48,-18.11
5539.31,-18.08
5544.1,-18.05
5548.9,-18.03
5553.8,-18.01
5558.73,-17.98
5563.55,-17.95
5568.38,-17.92
5573.17,-17.89
5578,-17.87
5582.8,-17.84
5587.6,-17.82
5592.41,-17.79
5597.25,-17.77
5602.03,-17.75
5606.84,-17.73
5611.7,-17.69
5616.53,-17.67
5621.36,-17.63
5626.18,-17.61
5631.03,-17.58
5635.86,-17.56
5640.68,-17.54
5645.46,-17.51
5650.24,-17.48
5654.98,-17.45
5659.78,-17.43
5664.6,-17.4
5669.4,-17.37
5674.18,-17.35
5679.01,-17.32
5683.79,-17.29
5688.59,-17.26
5693.4,-17.24
5698.21,-17.21
5702.9,-17.18
5707.7,-17.16
5712.46,-17.14
5717.29,-17.12
5722.11,-17.09
5726.88,-17.07
5731.62,-17.05
5736.37,-17.03
5741.1,-17.01
5745.81,-16.99
5750.49,-16.96
5755.2,-16.94
5759.97,-16.91
5764.63,-16.89
5769.27,-16.86
5773.95,-16.84
5778.64,-16.82
5783.37,-16.79
5788.1,-16.77
5792.84,-16.74
5797.55,-16.71
5802.33,-16.69
5807.13,-16.67
5811.93,-16.64
5816.69,-16.61
5821.42,-16.59
5826.15,-16.57
5830.86,-16.54
5835.59,-16.53
5840.26,-16.5
5844.94,-16.48
5849.6,-16.47
5854.26,-16.45
5858.97,-16.43
5863.61,-16.41
5868.24,-16.39
5872.83,-16.38
5877.46,-16.35
5882.06,-16.33
5886.74,-16.3
5891.38,-16.28
5896.05,-16.26
5900.73,-16.25
5905.46,-16.23
5910.19,-16.2
5914.94,-16.17
5919.68,-16.14
5924.4,-16.12
5929.13,-16.1
5933.77,-16.08
5938.54,-16.05
5943.17,-16.04
5947.84,-16.02
5952.41,-15.99
5957.08,-15.97
5961.7,-15.96
5966.35,-15.95
5970.96,-15.94
5975.62,-15.92
5980.29,-15.89
5984.98,-15.87
5989.55,-15.86
5994.18,-15.84
5998.77,-15.83
6003.31,-15.81
6007.93,-15.79
6012.64,-15.77
6017.26,-15.76
6021.9,-15.74
6026.46,-15.73
6031.08,-15.71
6035.64,-15.7
6040.3,-15.67
6044.88,-15.65
6049.49,-15.62
6054.11,-15.61
6058.73,-15.59
6063.32,-15.57
6067.91,-15.55
6072.55,-15.53
6077.14,-15.51
6081.73,-15.49
6086.3,-15.46
6090.84,-15.42
6095.36,-15.4
6099.91,-15.37
6104.47,-15.35
6108.99,-15.33
6113.59,-15.3
6118.2,-15.27
6122.73,-15.25
6127.29,-15.22
6131.84,-15.2
6136.42,-15.17
6141.01,-15.13
6145.63,-15.11
6150.21,-15.09
6154.77,-15.07
6159.39,-15.04
6163.94,-15.01
6168.46,-14.98
6173.03,-14.97
6177.52,-14.95
6182.05,-14.93
6186.53,-14.9
6191.03,-14.87
6195.46,-14.85
6199.89,-14.83
6204.34,-14.8
6208.79,-14.78
6213.28,-14.76
6217.76,-14.74
6222.19,-14.72
6226.69,-14.69
6231.19,-14.67
6235.69,-14.65
6240.22,-14.64
6244.68,-14.63
6249.13,-14.61
6253.66,-14.59
6258.14,-14.57
6262.68,-14.55
6267.18,-14.52
6271.65,-14.5
6276.13,-14.48
6280.59,-14.46
6285.04,-14.44
6289.48,-14.43
6293.93,-14.42
6298.37,-14.39
6302.79,-14.38
6307.23,-14.36
6311.73,-14.34
6316.15,-14.32
6320.52,-14.31
6324.97,-14.28
6329.43,-14.28
6333.84,-14.26
6338.24,-14.24
6342.69,-14.2
6347.17,-14.18
6351.58,-14.15
6355.97,-14.14
6360.43,-14.12
6364.83,-14.09
6369.25,-14.08
6373.6,-14.07
6377.97,-14.05
6382.36,-14.03
6386.72,-14.01
6391.05,-13.99
6395.39,-13.97
6399.73,-13.95
6404.06,-13.93
6408.49,-13.91
6412.85,-13.89
6417.21,-13.88
6421.56,-13.85
6425.93,-13.84
6430.25,-13.84
6434.61,-13.83
6439.02,-13.81
6443.42,-13.8
6447.82,-13.77
6452.22,-13.75
6456.59,-13.75
6461,-13.73
6465.39,-13.73
6469.79,-13.72
6474.21,-13.69
6478.64,-13.68
6483.06,-13.67
6487.45,-13.66
6491.86,-13.63
6496.23,-13.61
6500.66,-13.6
6505.07,-13.6
6509.41,-13.58
6513.77,-13.56
6518.16,-13.54
6522.45,-13.53
6526.77,-13.51
6531.01,-13.5
6535.29,-13.48
6539.58,-13.46
6543.83,-13.45
6548.1,-13.43
6552.32,-13.4
6556.62,-13.38
6560.96,-13.36
6565.28,-13.34
6569.56,-13.32
6573.88,-13.3
6578.19,-13.29
6582.38,-13.27
6586.69,-13.25
6591,-13.24
6595.27,-13.22
6599.52,-13.21
6603.79,-13.18
6608.05,-13.17
6612.32,-13.16
6616.55,-13.14
6620.78,-13.13
6625.08,-13.13
6629.35,-13.12
6633.67,-13.09
6637.98,-13.07
6642.28,-13.04
6646.59,-13.03
6650.87,-13.01
6655.17,-13.01
6659.42,-12.99
6663.67,-12.97
6668.02,-12.94
6672.33,-12.91
6676.62,-12.9
6680.95,-12.9
6685.28,-12.88
6689.53,-12.86
6693.79,-12.86
6698.07,-12.84
6702.37,-12.83
6706.67,-12.81
6710.89,-12.79
6715.14,-12.78
6719.4,-12.77
6723.72,-12.75
6728,-12.73
6732.22,-12.73
6736.4,-12.71
6740.56,-12.7
6744.78,-12.68
6748.97,-12.67
6753.19,-12.65
6757.37,-12.64
6761.53,-12.62
6765.67,-12.6
6769.78,-12.59
6773.98,-12.58
6778.14,-12.55
6782.34,-12.54
6786.52,-12.53
6790.66,-12.52
6794.81,-12.51
6798.97,-12.49
6803.13,-12.47
6807.29,-12.45
6811.44,-12.43
6815.63,-12.42
6819.77,-12.39
6823.96,-12.37
6828.13,-12.36
6832.28,-12.34
6836.4,-12.32
6840.59,-12.31
6844.74,-12.29
6848.87,-12.28
6852.95,-12.26
6857.1,-12.24
6861.25,-12.22
6865.3,-12.2
6869.39,-12.18
6873.56,-12.17
6877.72,-12.15
6881.81,-12.13
6885.9,-12.11
6890.01,-12.09
6894.12,-12.08
6898.2,-12.06
6902.29,-12.05
6906.34,-12.03
6910.47,-12.01
6914.54,-12
6918.6,-11.98
6922.74,-11.96
6926.81,-11.95
6930.94,-11.94
6935,-11.93
6939.04,-11.91
6943.13,-11.89
6947.16,-11.87
6951.22,-11.86
6955.27,-11.84
6959.36,-11.83
6963.46,-11.82
6967.55,-11.8
6971.59,-11.78
6975.62,-11.76
6979.66,-11.74
6983.65,-11.72
6987.63,-11.7
6991.62,-11.69
6995.64,-11.67
6999.68,-11.66
7003.7,-11.65
7007.71,-11.63
7011.69,-11.61
7015.72,-11.6
7019.75,-11.58
7023.74,-11.56
7027.81,-11.54
7031.85,-11.53
7035.89,-11.51
7039.92,-11.5
7043.96,-11.48
7048.03,-11.47
7051.99,-11.46
7055.94,-11.45
7060.02,-11.43
7064.03,-11.42
7068.01,-11.41
7071.97,-11.4
7076.01,-11.39
7079.96,-11.38
7083.87,-11.37
7087.84,-11.35
7091.85,-11.34
7095.86,-11.32
7099.85,-11.3
7103.88,-11.29
7107.79,-11.27
7111.81,-11.26
7115.85,-11.24
7119.86,-11.22
7123.79,-11.2
7127.7,-11.18
7131.67,-11.17
7135.67,-11.15
7139.69,-11.14
7143.61,-11.13
7147.55,-11.11
7151.47,-11.1
7155.42,-11.09
7159.37,-11.07
7163.26,-11.06
7167.23,-11.05
7171.21,-11.04
7175.19,-11.02
7179.1,-11
7183.04,-10.99
7186.95,-10.98
7190.89,-10.96
7194.87,-10.95
7198.86,-10.95
